,Unnamed: 0,선수,팀,G,GS,IP,WAAwithPOS,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,pid,연도,기존pid,포지션,연봉(만원),팀연봉순위,전체연봉순위,계약금(만원)분할,연봉 총수령액(만원)
917,917,박신지,두산 베어스,14,1,26.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,130701,2023,13070,투수,3600.0,43.0,441.0,0.0,3600.0
918,918,홍건희,두산 베어스,64,0,61.2,,10.0,1.0,7.0,2.0,80.0,1.17,,,,,,,,,0.0,0.0,,,0.0,106961,2023,10696,투수,30000.0,12.0,106.0,0.0,30000.0
919,919,최승용,두산 베어스,34,20,111.0,,23.0,3.0,19.0,1.0,95.7,1.78,,,,,,,,,0.0,0.0,,,0.0,147701,2023,14770,,14000.0,18.0,177.0,0.0,14000.0
920,920,정철원,두산 베어스,67,0,72.2,,17.0,6.0,9.0,2.0,88.2,1.86,,,,,,,,,0.0,0.0,,,0.0,130711,2023,13071,투수,10000.0,22.0,221.0,0.0,10000.0
921,921,김정우,두산 베어스,7,0,6.2,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,131241,2023,13124,,3000.0,54.0,572.0,0.0,3000.0
922,922,박정수,두산 베어스,25,0,36.2,,9.0,2.0,7.0,0.0,100.0,2.21,,,,,,,,,0.0,0.0,,,0.0,113001,2023,11300,투수,4500.0,36.0,383.0,0.0,4500.0
923,923,박치국,두산 베어스,60,0,52.2,,5.0,2.0,3.0,0.0,100.0,0.85,,,,,,,,,0.0,0.0,,,0.0,128501,2023,12850,투수,10500.0,21.0,217.0,0.0,10500.0
924,924,김민규,두산 베어스,6,1,8.1,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,130721,2023,13072,투수,5500.0,34.0,340.0,0.0,5500.0
925,925,이형범,두산 베어스,23,0,27.2,,5.0,2.0,1.0,2.0,60.0,0.98,,,,,,,,,0.0,0.0,,,0.0,111591,2023,11159,,7000.0,27.0,284.0,0.0,7000.0
926,926,이정후,키움 히어로즈,81,80,698.0,0.739,210.0,204.0,5.0,1.0,99.5,2.69,5.52,1.34,0.39,,,,,,7.25,12.14,0.0,7.25,0.739,129067,2023,12906,중견수,110000.0,3.0,37.0,0.0,110000.0
927,927,이지영,키움 히어로즈,78,69,539.0,0.691,503.0,467.0,32.0,4.0,99.2,8.33,-0.26,,-0.59,,0.02,0.92,1.6,,1.2,2.14,5.57,6.77,0.123,103127,2023,10312,포수,50000.0,7.0,76.0,0.0,50000.0
928,928,김동헌,키움 히어로즈,100,48,522.0,0.457,424.0,377.0,43.0,4.0,99.1,7.24,-0.53,,-0.14,,-0.02,0.29,-0.96,,-1.07,-1.5,5.54,4.48,-0.109,154737,2023,15473,포수,3000.0,64.0,572.0,0.0,3000.0
929,929,김시앙,키움 히어로즈,32,24,198.1,0.252,147.0,134.0,13.0,0.0,100.0,6.67,-0.06,,0.51,,-0.01,-0.64,0.99,,0.51,2.2,1.97,2.47,0.052,148517,2023,14851,포수,8100.0,29.0,257.0,0.0,8100.0
930,930,러셀,키움 히어로즈,51,49,407.2,0.22,184.0,68.0,113.0,3.0,98.4,4.0,-3.31,,0.46,0.92,,,,,-1.93,-4.7,4.08,2.15,-0.196,147427,2023,14742,유격수,71500.0,5.0,62.0,0.0,71500.0
931,931,이승원,키움 히어로즈,4,2,11.0,-0.069,6.0,2.0,3.0,1.0,83.3,4.09,-0.63,,-0.47,0.36,,,,,-0.74,-26.66,0.06,-0.68,-0.076,154767,2023,15476,유격수,3000.0,64.0,572.0,0.0,3000.0
932,932,김재현,키움 히어로즈,8,3,29.0,-0.152,16.0,16.0,0.0,0.0,100.0,4.97,-0.09,,0.07,,,-0.57,-1.64,,-1.73,-31.2,0.24,-1.49,-0.177,108707,2023,10870,포수,6500.0,35.0,299.0,0.0,6500.0
933,933,김웅빈,키움 히어로즈,13,9,73.2,-0.241,76.0,68.0,6.0,2.0,97.4,9.04,-1.66,,0.13,,-0.16,,,,-1.68,-8.35,-0.68,-2.36,-0.171,125037,2023,12503,3루수,6000.0,38.0,313.0,0.0,6000.0
934,934,이형종,키움 히어로즈,77,61,571.2,-0.575,123.0,117.0,4.0,2.0,98.4,1.9,-3.42,0.52,0.11,,,,,,-2.79,-4.05,-2.85,-5.64,-0.284,125167,2023,12516,우익수,12000.0,19.0,199.0,0.0,12000.0
935,935,원종현,키움 히어로즈,20,0,18.2,,4.0,2.0,2.0,0.0,100.0,1.93,,,,,,,,,0.0,0.0,,,0.0,111617,2023,11161,,50000.0,6.0,68.0,12500.0,62500.0
936,936,김동혁,키움 히어로즈,35,2,39.1,,8.0,1.0,6.0,1.0,87.5,1.6,,,,,,,,,0.0,0.0,,,0.0,146747,2023,14674,,6500.0,35.0,299.0,0.0,6500.0
937,937,김성진,키움 히어로즈,55,0,47.0,,7.0,1.0,5.0,1.0,85.7,1.15,,,,,,,,,0.0,0.0,,,0.0,148497,2023,14849,투수,11500.0,22.0,207.0,0.0,11500.0
938,938,후라도,키움 히어로즈,30,30,183.2,,50.0,13.0,37.0,0.0,100.0,2.45,,,,,,,,,0.0,0.0,,,0.0,155317,2023,15531,,110500.0,2.0,36.0,0.0,110500.0
939,939,문성현,키움 히어로즈,31,0,28.1,,5.0,2.0,3.0,0.0,100.0,1.59,,,,,,,,,0.0,0.0,,,0.0,104377,2023,10437,투수,7000.0,32.0,284.0,0.0,7000.0
940,940,김재웅,키움 히어로즈,66,0,59.2,,9.0,1.0,8.0,0.0,100.0,1.36,,,,,,,,,0.0,0.0,,,0.0,128587,2023,12858,투수,22000.0,12.0,129.0,0.0,22000.0
941,941,임창민,키움 히어로즈,51,0,46.2,,4.0,2.0,2.0,0.0,100.0,0.77,,,,,,,,,0.0,0.0,,,0.0,104527,2023,10452,,10000.0,24.0,221.0,0.0,10000.0
942,942,하영민,키움 히어로즈,57,0,52.1,,15.0,1.0,11.0,3.0,80.0,2.06,,,,,,,,,0.0,0.0,,,0.0,112227,2023,11222,투수,6500.0,35.0,299.0,0.0,6500.0
943,943,김선기,키움 히어로즈,17,7,43.2,,14.0,3.0,9.0,2.0,85.7,2.47,,,,,,,,,0.0,0.0,,,0.0,130927,2023,13092,,7300.0,31.0,277.0,0.0,7300.0
944,944,이명종,키움 히어로즈,45,2,57.0,,10.0,2.0,8.0,0.0,100.0,1.58,,,,,,,,,0.0,0.0,,,0.0,150737,2023,15073,,4500.0,45.0,383.0,0.0,4500.0
945,945,김태훈,키움 히어로즈,8,0,7.2,,1.0,0.0,1.0,0.0,100.0,1.17,,,,,,,,,0.0,0.0,,,0.0,108717,2023,10871,투수,18000.0,15.0,151.0,0.0,18000.0
946,946,김준형,키움 히어로즈,7,0,7.2,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,148487,2023,14848,,12200.0,18.0,198.0,0.0,12200.0
947,947,김동규,키움 히어로즈,3,1,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,154857,2023,15485,,3000.0,64.0,572.0,0.0,3000.0
948,948,윤정현,키움 히어로즈,4,0,6.0,,1.0,0.0,1.0,0.0,100.0,1.5,,,,,,,,,0.0,0.0,,,0.0,141317,2023,14131,투수,4500.0,45.0,383.0,0.0,4500.0
949,949,양현,키움 히어로즈,54,0,57.0,,14.0,3.0,11.0,0.0,100.0,2.21,,,,,,,,,0.0,0.0,,,0.0,107307,2023,10730,투수,8500.0,28.0,253.0,0.0,8500.0
950,950,신민재,LG 트윈스,113,76,732.0,0.489,411.0,171.0,231.0,9.0,0.978,4.943,1.2,0.25,0.44,0.41,0.0,,0.0,0.0,2.3,2.931,2.492,4.792,0.235,130566,2023,13056,2루수,4800.0,40.0,371.0,0.0,4800.0
951,951,이상호,KT 위즈,63,10,173.0,-0.07,82.0,45.0,36.0,1.0,0.988,4.214,-0.98,0.0,0.42,-0.23,0.0,,0.0,0.0,-0.8,-1.829,0.117,-0.683,-0.082,111478,2023,11147,2루수,7000.0,28.0,284.0,0.0,7000.0
952,952,구드럼,롯데 자이언츠,55,45,383.0,-0.73,130.0,39.0,78.0,13.0,0.9,2.749,-7.16,-0.32,-0.6,0.57,0.0,,0.0,0.0,-7.39,-19.348,0.234,-7.156,-0.754,156512,2023,15651,3루수,52000.0,7.0,73.0,0.0,52000.0
953,953,김태진,키움 히어로즈,63,42,382.0,-0.36,162.0,70.0,84.0,8.0,0.951,3.628,-2.69,0.0,-0.56,-1.1,0.0,,0.0,0.0,-3.78,-8.64,0.25,-3.53,-0.386,112447,2023,11244,유격수,12000.0,19.0,199.0,0.0,12000.0
954,954,박승욱,롯데 자이언츠,139,81,774.0,-0.097,390.0,138.0,241.0,11.0,0.972,4.407,-2.14,0.0,-0.5,0.38,0.0,,0.0,0.0,-2.17,-2.248,1.223,-0.947,-0.221,108042,2023,10804,유격수,7000.0,32.0,284.0,0.0,7000.0
955,955,전민재,두산 베어스,17,3,47.0,-0.143,15.0,8.0,7.0,0.0,1.0,2.872,-1.94,0.0,0.12,0.35,0.0,,0.0,0.0,-1.42,-12.028,0.017,-1.403,-0.145,130731,2023,13073,유격수,3600.0,43.0,441.0,0.0,3600.0
956,956,손호영,LG 트윈스,27,10,106.0,-0.107,64.0,29.0,30.0,5.0,0.922,5.009,-2.06,0.0,-0.24,0.95,0.0,,0.0,0.0,-1.35,-7.2,0.305,-1.045,-0.138,145906,2023,14590,2루수,4700.0,41.0,379.0,0.0,4700.0
957,957,정주현,LG 트윈스,92,12,262.0,-0.881,171.0,114.0,47.0,10.0,0.942,5.531,-6.64,0.0,-0.41,-1.39,0.0,,0.0,0.0,-8.38,-13.117,-0.25,-8.63,-0.855,104806,2023,10480,1루수,6500.0,35.0,299.0,0.0,6500.0
958,958,김호재,삼성 라이온즈,76,35,333.0,0.026,174.0,107.0,65.0,2.0,0.989,4.649,-0.7,0.0,0.76,0.34,0.0,,0.0,0.0,0.3,0.568,-0.049,0.251,0.031,132403,2023,13240,3루수,5600.0,36.0,338.0,0.0,5600.0
959,959,강한울,삼성 라이온즈,74,58,507.0,0.292,169.0,60.0,102.0,7.0,0.959,2.876,2.7,0.0,0.7,-0.39,0.0,,0.0,0.0,2.82,5.488,0.043,2.863,0.288,112553,2023,11255,3루수,15000.0,18.0,164.0,0.0,15000.0
960,960,이성규,삼성 라이온즈,96,36,406.0,0.233,169.0,160.0,6.0,3.0,0.982,3.68,2.2,0.61,-0.36,0.0,0.0,,0.0,0.0,2.52,3.78,-0.236,2.284,0.257,125623,2023,12562,우익수,4500.0,43.0,383.0,0.0,4500.0
961,961,도태훈,NC 다이노스,133,66,716.0,0.516,419.0,313.0,102.0,4.0,0.99,5.216,5.41,0.0,0.54,0.12,0.0,,0.0,0.0,6.02,6.518,-0.965,5.055,0.614,125605,2023,12560,1루수,5000.0,34.0,353.0,0.0,5000.0
962,962,문현빈,한화 이글스,134,111,926.0,-0.033,344.0,217.0,118.0,9.0,0.974,3.256,0.01,0.63,-1.23,-0.48,0.0,,0.0,0.0,-1.09,-1.171,0.764,-0.326,-0.111,154229,2023,15422,중견수,3000.0,65.0,572.0,0.0,3000.0
963,963,최정용,KIA 타이거즈,49,7,128.0,0.342,74.0,24.0,49.0,1.0,0.986,5.133,2.64,0.0,0.33,-0.22,0.0,,0.0,0.0,3.18,9.345,0.174,3.354,0.324,114070,2023,11407,2루수,4000.0,35.0,408.0,0.0,4000.0
964,964,최원준,KIA 타이거즈,70,56,511.0,-0.298,372.0,349.0,15.0,8.0,0.978,6.411,0.45,-0.29,-1.12,0.0,0.0,,0.0,0.0,-0.96,-1.975,-1.957,-2.917,-0.098,125340,2023,12534,우익수,22000.0,10.0,129.0,0.0,22000.0
965,965,김규성,KIA 타이거즈,105,46,472.0,0.27,280.0,151.0,121.0,8.0,0.971,5.186,0.62,0.0,-0.33,1.61,0.0,,0.0,0.0,1.94,2.661,0.702,2.642,0.198,125400,2023,12540,2루수,4500.0,33.0,383.0,0.0,4500.0
966,966,이창진,KIA 타이거즈,91,56,517.0,-0.159,125.0,118.0,6.0,1.0,0.992,2.159,-0.76,0.27,0.43,0.0,0.0,,0.0,0.0,-0.06,-0.095,-1.502,-1.562,-0.006,112330,2023,11233,좌익수,14000.0,16.0,177.0,0.0,14000.0
967,967,김민성,LG 트윈스,120,79,665.0,0.536,364.0,201.0,155.0,8.0,0.978,4.818,3.41,0.0,0.62,0.42,0.0,,0.0,0.0,4.73,5.676,0.52,5.25,0.483,102386,2023,10238,3루수,18000.0,18.0,151.0,0.0,18000.0
968,968,오선진,한화 이글스,84,43,401.0,-0.203,166.0,78.0,84.0,4.0,0.976,3.636,-1.6,0.0,0.44,-1.7,0.0,,0.0,0.0,-2.86,-4.903,0.871,-1.989,-0.292,105579,2023,10557,유격수,10000.0,11.0,117.0,15000.0,25000.0
969,969,권광민,한화 이글스,55,11,180.0,-0.402,62.0,57.0,2.0,3.0,0.952,2.95,-3.64,0.56,-0.7,0.0,0.0,,0.0,0.0,-3.76,-9.844,-0.183,-3.943,-0.384,136769,2023,13676,좌익수,3100.0,56.0,522.0,0.0,3100.0
970,970,문상철,KT 위즈,37,17,178.0,-0.504,146.0,135.0,9.0,2.0,0.986,7.281,-3.98,0.08,-0.18,0.0,0.0,,0.0,0.0,-4.01,-15.606,-0.926,-4.936,-0.409,113338,2023,11333,1루수,5600.0,35.0,338.0,0.0,5600.0
971,971,오태곤,SSG 랜더스,129,67,676.0,-0.322,514.0,468.0,40.0,6.0,0.988,6.763,-0.84,0.82,-0.76,0.0,0.0,,0.0,0.0,-0.72,-0.804,-2.432,-3.152,-0.073,102494,2023,10249,1루수,10000.0,15.0,117.0,15000.0,25000.0
972,972,김태연,한화 이글스,77,58,458.0,0.452,287.0,245.0,39.0,3.0,0.99,5.581,5.1,-0.2,0.42,0.28,0.0,,0.0,0.0,5.51,10.304,-1.077,4.433,0.562,125859,2023,12585,3루수,6000.0,28.0,313.0,0.0,6000.0
973,973,윤정빈,삼성 라이온즈,28,11,103.0,-0.059,54.0,52.0,2.0,0.0,1.0,4.718,-0.59,-0.08,0.18,0.0,0.0,,0.0,0.0,-0.43,-2.211,-0.147,-0.577,-0.044,131613,2023,13161,우익수,3200.0,60.0,501.0,0.0,3200.0
974,974,박정현,한화 이글스,54,27,262.0,-0.095,121.0,60.0,52.0,9.0,0.926,3.847,-1.27,0.0,-0.38,-0.13,0.0,,0.0,0.0,-1.79,-4.773,0.863,-0.927,-0.183,147049,2023,14704,유격수,4200.0,39.0,402.0,0.0,4200.0
975,975,송재선,키움 히어로즈,5,1,13.0,-0.086,1.0,1.0,0.0,0.0,1.0,0.692,-0.66,-0.2,0.02,0.0,0.0,,0.0,0.0,-0.83,-23.904,-0.008,-0.838,-0.085,154777,2023,15477,우익수,3000.0,64.0,572.0,0.0,3000.0
976,976,신성현,두산 베어스,7,2,27.0,0.01,17.0,16.0,1.0,0.0,1.0,5.667,-0.01,0.16,0.05,0.0,0.0,,0.0,0.0,0.19,3.909,-0.09,0.1,0.019,114921,2023,11492,1루수,4000.0,41.0,408.0,0.0,4000.0
977,977,김건,한화 이글스,3,1,11.0,-0.169,5.0,3.0,1.0,1.0,0.8,3.273,-1.17,0.0,-0.48,0.0,0.0,,0.0,0.0,-1.64,-78.72,-0.02,-1.66,-0.167,142099,2023,14209,1루수,3100.0,56.0,522.0,0.0,3100.0
978,978,장진혁,한화 이글스,73,40,388.0,-0.19,87.0,85.0,1.0,1.0,0.989,1.995,-1.21,-0.47,0.13,0.0,0.0,,0.0,0.0,-1.56,-3.077,-0.302,-1.862,-0.159,125839,2023,12583,중견수,6000.0,28.0,313.0,0.0,6000.0
979,979,최승민,LG 트윈스,21,1,52.0,0.013,16.0,16.0,0.0,0.0,1.0,2.769,1.17,-1.11,0.07,0.0,0.0,,0.0,0.0,0.14,0.96,-0.012,0.128,0.014,141876,2023,14187,좌익수,3300.0,52.0,475.0,0.0,3300.0
980,980,김주형,키움 히어로즈,42,21,222.0,-0.193,92.0,22.0,68.0,2.0,0.978,3.649,-0.81,0.0,0.03,-2.35,0.0,,0.0,0.0,-3.13,-10.731,1.235,-1.895,-0.319,142147,2023,14214,유격수,5500.0,41.0,340.0,0.0,5500.0
981,981,김준완,키움 히어로즈,72,44,414.0,0.006,104.0,101.0,3.0,0.0,1.0,2.261,-0.67,0.97,0.74,0.0,0.0,,0.0,0.0,1.05,2.1,-0.991,0.059,0.107,111827,2023,11182,좌익수,9000.0,27.0,241.0,0.0,9000.0
982,982,임지열,키움 히어로즈,71,46,426.0,-0.667,318.0,290.0,22.0,6.0,0.981,6.592,-4.6,0.86,-0.71,0.0,0.0,,0.0,0.0,-4.73,-9.593,-1.804,-6.534,-0.483,112257,2023,11225,1루수,5000.0,42.0,353.0,0.0,5000.0
983,983,박준태,키움 히어로즈,13,4,49.0,-0.186,8.0,7.0,0.0,1.0,0.875,1.286,-1.07,-0.75,0.09,0.0,0.0,,0.0,0.0,-1.73,-19.163,-0.089,-1.819,-0.177,112607,2023,11260,우익수,5000.0,42.0,353.0,0.0,5000.0
984,984,황성빈,롯데 자이언츠,76,46,414.0,0.592,123.0,120.0,2.0,1.0,0.992,2.652,5.64,1.14,0.21,0.0,0.0,,0.0,0.0,6.98,13.225,-1.177,5.803,0.712,146422,2023,14642,중견수,7200.0,29.0,279.0,0.0,7200.0
985,985,안권수,롯데 자이언츠,117,68,613.0,0.467,195.0,186.0,6.0,3.0,0.985,2.819,5.69,0.33,-0.45,0.0,0.0,,0.0,0.0,5.57,6.855,-0.989,4.581,0.568,145712,2023,14571,좌익수,8000.0,26.0,258.0,0.0,8000.0
986,986,박준영,두산 베어스,50,33,296.0,0.68,120.0,39.0,77.0,4.0,0.967,3.527,5.31,0.0,-0.3,1.2,0.0,,0.0,0.0,6.3,18.144,0.368,6.668,0.643,125221,2023,12522,유격수,6000.0,30.0,313.0,0.0,6000.0
987,987,홍성호,두산 베어스,14,10,86.0,-0.413,18.0,17.0,0.0,1.0,0.944,1.779,-1.77,-1.71,-0.33,0.0,0.0,,0.0,0.0,-3.82,-39.291,-0.231,-4.051,-0.39,126061,2023,12606,우익수,3100.0,50.0,522.0,0.0,3100.0
988,988,조수행,두산 베어스,144,49,580.0,0.428,163.0,159.0,2.0,2.0,0.988,2.498,3.57,1.31,0.01,0.0,0.0,,0.0,0.0,4.89,4.89,-0.695,4.195,0.499,125241,2023,12524,좌익수,7800.0,26.0,268.0,0.0,7800.0
989,989,천재환,NC 다이노스,82,33,391.0,0.189,104.0,101.0,3.0,0.0,1.0,2.394,1.52,-0.08,0.57,0.0,0.0,,0.0,0.0,2.0,3.512,-0.146,1.854,0.204,132615,2023,13261,중견수,3100.0,48.0,522.0,0.0,3100.0
990,990,김동혁,롯데 자이언츠,12,2,21.0,0.069,4.0,4.0,0.0,0.0,1.0,1.714,0.9,-0.22,0.03,0.0,0.0,,0.0,0.0,0.71,8.52,-0.038,0.672,0.072,156452,2023,15645,중견수,3000.0,59.0,572.0,0.0,3000.0
991,991,최보성,NC 다이노스,12,4,44.0,-0.126,18.0,12.0,5.0,1.0,0.944,3.477,-1.3,0.0,0.09,0.0,0.0,,0.0,0.0,-1.2,-14.4,-0.032,-1.232,-0.122,130875,2023,13087,3루수,3000.0,53.0,572.0,0.0,3000.0
992,992,소크라테스,KIA 타이거즈,200,140,1207.0,0.324,355.0,345.0,3.0,7.0,0.98,2.595,4.94,-0.14,-1.2,0.0,0.0,,0.0,0.0,3.61,2.599,-0.43,3.18,0.368,149960,2023,14996,중견수,104000.0,4.0,40.0,0.0,104000.0
993,993,김민수,롯데 자이언츠,21,14,119.0,-0.235,60.0,44.0,14.0,2.0,0.967,4.387,-1.86,0.0,-0.24,-0.15,0.0,,0.0,0.0,-2.14,-14.674,-0.162,-2.302,-0.218,129312,2023,12931,2루수,6300.0,35.0,307.0,0.0,6300.0
994,994,이학주,롯데 자이언츠,110,30,350.0,-0.249,153.0,51.0,93.0,9.0,0.941,3.703,-1.24,0.0,-0.67,-1.21,0.0,,0.0,0.0,-3.04,-3.98,0.598,-2.442,-0.31,141142,2023,14114,유격수,7200.0,29.0,279.0,0.0,7200.0
995,995,이호연,KT 위즈,86,60,463.0,0.348,264.0,116.0,139.0,9.0,0.966,4.957,0.79,0.0,-0.28,1.58,0.0,,0.0,0.0,2.18,3.65,1.23,3.41,0.222,131518,2023,13151,2루수,5700.0,34.0,336.0,0.0,5700.0
996,996,서호철,NC 다이노스,128,101,884.0,0.751,322.0,111.0,197.0,14.0,0.957,3.136,5.09,0.0,0.14,1.47,0.0,,0.0,0.0,7.11,7.999,0.247,7.357,0.725,142205,2023,14220,3루수,4500.0,39.0,383.0,0.0,4500.0
997,997,송민섭,KT 위즈,64,1,124.0,0.407,42.0,42.0,0.0,0.0,1.0,3.048,3.28,0.57,0.22,0.0,0.0,,0.0,0.0,4.07,9.158,-0.079,3.991,0.415,113428,2023,11342,우익수,6500.0,29.0,299.0,0.0,6500.0
998,998,정준영,KT 위즈,36,7,128.0,0.21,44.0,41.0,2.0,1.0,0.977,3.023,1.56,0.86,-0.3,0.0,0.0,,0.0,0.0,2.15,8.6,-0.089,2.061,0.219,155198,2023,15519,우익수,3000.0,58.0,572.0,0.0,3000.0
999,999,장준원,KT 위즈,75,26,288.0,0.291,113.0,39.0,72.0,2.0,0.982,3.469,-0.04,0.0,0.67,1.46,0.0,,0.0,0.0,2.18,4.186,0.667,2.847,0.222,112148,2023,11214,유격수,5000.0,36.0,353.0,0.0,5000.0
1000,1000,예진원,키움 히어로즈,15,7,68.0,-0.374,15.0,14.0,1.0,0.0,1.0,1.985,-3.91,0.25,0.13,0.0,0.0,,0.0,0.0,-3.55,-34.08,-0.119,-3.669,-0.362,130937,2023,13093,좌익수,3900.0,52.0,425.0,0.0,3900.0
1001,1001,박수종,키움 히어로즈,21,11,111.0,0.295,38.0,37.0,1.0,0.0,1.0,3.081,2.7,0.33,0.22,0.0,0.0,,0.0,0.0,3.22,22.08,-0.327,2.893,0.329,151327,2023,15132,중견수,3000.0,64.0,572.0,0.0,3000.0
1002,1002,홍창기,LG 트윈스,143,130,1123.0,0.569,285.0,276.0,7.0,2.0,0.993,2.268,7.6,0.4,1.1,0.0,0.0,,0.0,0.0,9.11,9.174,-3.534,5.576,0.929,125466,2023,12546,우익수,30000.0,12.0,106.0,0.0,30000.0
1003,1003,송성문,키움 히어로즈,120,93,848.0,0.289,362.0,211.0,141.0,10.0,0.972,3.736,3.4,0.0,-0.09,-0.52,0.0,,0.0,0.0,3.13,3.756,-0.3,2.83,0.319,113767,2023,11376,3루수,12000.0,19.0,199.0,0.0,12000.0
1004,1004,임병욱,키움 히어로즈,68,48,454.0,-0.19,119.0,114.0,2.0,3.0,0.975,2.3,-1.6,0.98,-0.72,0.0,0.0,,0.0,0.0,-1.32,-2.795,-0.545,-1.865,-0.135,112267,2023,11226,우익수,5800.0,40.0,334.0,0.0,5800.0
1005,1005,문성주,LG 트윈스,142,107,990.0,0.461,268.0,260.0,5.0,3.0,0.989,2.409,6.85,-0.63,0.82,0.0,0.0,,0.0,0.0,7.04,7.139,-2.519,4.521,0.718,131126,2023,13112,좌익수,9500.0,28.0,232.0,0.0,9500.0
1006,1006,유로결,한화 이글스,27,14,134.0,-0.0,25.0,24.0,1.0,0.0,1.0,1.679,0.11,-0.15,0.24,0.0,0.0,,0.0,0.0,0.19,1.013,-0.191,-0.001,0.019,141269,2023,14126,우익수,3300.0,47.0,475.0,0.0,3300.0
1007,1007,안재석,두산 베어스,23,15,139.0,0.257,70.0,27.0,42.0,1.0,0.986,4.468,0.69,0.0,0.34,1.02,0.0,,0.0,0.0,2.04,12.772,0.476,2.516,0.208,147711,2023,14771,유격수,25300.0,13.0,115.0,0.0,25300.0
1008,1008,박계범,두산 베어스,76,44,422.0,-0.101,201.0,72.0,120.0,9.0,0.955,4.095,1.08,0.0,-0.95,-2.76,0.0,,0.0,0.0,-2.62,-4.964,1.633,-0.987,-0.267,111981,2023,11198,유격수,9700.0,24.0,230.0,0.0,9700.0
1009,1009,안익훈,LG 트윈스,14,4,56.0,0.005,13.0,13.0,0.0,0.0,1.0,2.089,0.38,-0.35,0.1,0.0,0.0,,0.0,0.0,0.14,1.44,-0.091,0.049,0.014,113476,2023,11347,중견수,5100.0,38.0,350.0,0.0,5100.0
1010,1010,이유찬,두산 베어스,100,62,582.0,0.455,340.0,143.0,181.0,16.0,0.953,5.01,4.89,0.0,-2.45,0.52,0.0,,0.0,0.0,2.95,4.248,1.506,4.456,0.301,128941,2023,12894,2루수,6000.0,30.0,313.0,0.0,6000.0
1011,1011,박지훈,두산 베어스,17,4,52.0,-0.096,38.0,36.0,2.0,0.0,1.0,6.577,-0.56,0.0,0.1,-0.26,0.0,,0.0,0.0,-0.73,-6.184,-0.209,-0.939,-0.074,147361,2023,14736,1루수,3600.0,43.0,441.0,0.0,3600.0
1012,1012,김태근,두산 베어스,38,11,154.0,-0.393,40.0,34.0,2.0,4.0,0.9,2.104,-2.39,0.48,-1.7,0.0,0.0,,0.0,0.0,-3.62,-13.718,-0.231,-3.851,-0.369,141751,2023,14175,좌익수,3000.0,54.0,572.0,0.0,3000.0
1013,1013,이재원,LG 트윈스,42,28,205.0,-0.197,70.0,64.0,4.0,2.0,0.971,2.985,-0.77,0.11,-0.62,0.0,0.0,,0.0,0.0,-1.23,-4.217,-0.702,-1.932,-0.125,131046,2023,13104,좌익수,8500.0,32.0,253.0,0.0,8500.0
1014,1014,이주형,키움 히어로즈,32,31,268.0,0.0,91.0,91.0,0.0,0.0,1.0,3.056,1.24,-1.57,0.38,0.0,0.0,,0.0,0.0,0.06,0.27,-0.056,0.004,0.006,145917,2023,14591,우익수,9300.0,26.0,237.0,0.0,9300.0
1015,1015,박주홍,키움 히어로즈,20,16,106.0,-0.119,63.0,61.0,2.0,0.0,1.0,5.349,-1.32,0.3,0.19,0.0,0.0,,0.0,0.0,-0.82,-5.904,-0.348,-1.168,-0.084,145807,2023,14580,좌익수,4000.0,50.0,408.0,0.0,4000.0
1016,1016,신준우,키움 히어로즈,23,4,52.0,-0.171,31.0,11.0,18.0,2.0,0.935,5.019,-1.74,0.0,-0.37,0.28,0.0,,0.0,0.0,-1.83,-11.457,0.155,-1.675,-0.187,146957,2023,14695,유격수,4800.0,44.0,371.0,0.0,4800.0
1017,1017,조용호,KT 위즈,61,39,345.0,-0.256,66.0,62.0,3.0,1.0,0.985,1.696,-2.51,1.1,0.16,0.0,0.0,,0.0,0.0,-1.25,-2.951,-1.26,-2.51,-0.128,129438,2023,12943,우익수,32000.0,12.0,104.0,0.0,32000.0
1018,1018,류현인,KT 위즈,16,5,60.0,-0.184,25.0,8.0,16.0,1.0,0.96,3.6,-1.27,0.0,0.15,0.03,0.0,,0.0,0.0,-1.85,-16.65,0.045,-1.805,-0.189,155238,2023,15523,2루수,3000.0,58.0,572.0,0.0,3000.0
1019,1019,김찬형,SSG 랜더스,36,10,140.0,-0.051,59.0,18.0,38.0,3.0,0.949,3.6,0.12,0.0,-0.65,0.26,0.0,,0.0,0.0,-0.53,-2.12,0.034,-0.496,-0.054,126224,2023,12622,3루수,5000.0,34.0,353.0,0.0,5000.0
1020,1020,하재훈,SSG 랜더스,70,48,468.0,0.221,114.0,107.0,5.0,2.0,0.982,2.154,3.35,0.01,-0.13,0.0,0.0,,0.0,0.0,3.21,6.603,-1.046,2.164,0.328,141474,2023,14147,좌익수,5500.0,32.0,340.0,0.0,5500.0
