Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼,팀,pid
65,박정수,22 P,,12,0,19.2,3,1,2,0,100.0,1.37,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,11300
65,이영하,22 P,,21,20,98.2,23,3,18,2,91.3,1.92,,,,,,,,,0.0,,,,0.0,,두산 베어스,12568
65,박신지,22 P,,29,9,61.2,15,4,9,2,86.7,1.9,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,13070
65,임창민,22 P,,30,0,27.1,4,1,2,1,75.0,0.99,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,10452
65,홍건희,22 P,,58,0,62.0,17,5,12,0,100.0,2.47,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,10696
65,이승진,22 P,,34,0,31.1,3,2,1,0,100.0,0.86,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,12678
65,홍성호,22 1B,,1,0,1.0,1,1,0,0,100.0,9.0,0.0,,0.0,,,,,,0.0,-0.03,,,0.0,,두산 베어스,12606
65,정철원,22 P,,58,0,72.2,22,4,18,0,100.0,2.72,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,13071
65,강승호,22 3B,,1,0,1.0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,0.0,,두산 베어스,11087
65,허경민,22 2B,,1,0,2.0,2,0,2,0,100.0,9.0,0.35,,0.0,,,,,,0.35,0.42,,,0.037,,두산 베어스,10184
65,김지용,22 P,,17,0,19.1,3,1,2,0,100.0,1.4,,,,,,,,,0.0,0.0,,,0.0,,두산 베어스,10747
1,김혜성,22 2B,1.362,127,123,1080.0,674,292,371,11,98.4,5.53,8.08,,0.29,-0.68,,,,,7.69,8.59,5.52,13.21,0.793,1.362,키움 히어로즈,12905
2,이지영,22 C,1.125,137,102,994.2,906,818,77,11,98.8,8.1,-0.22,,-1.32,,0.21,0.01,2.44,,0.38,0.4,10.54,10.92,0.039,1.125,키움 히어로즈,10312
3,송성문,22 3B,0.392,138,137,1216.0,354,89,250,15,95.8,2.51,5.53,,-0.4,-0.9,-0.43,,,,3.8,3.85,0.0,3.8,0.392,0.392,키움 히어로즈,11376
4,신준우,22 SS,0.387,66,16,196.1,109,31,76,2,98.2,4.9,-0.72,,0.32,3.09,,,,,2.7,5.11,1.06,3.76,0.278,0.387,키움 히어로즈,14695
5,김태진,22 2B,0.342,23,18,161.1,107,41,64,2,98.1,5.86,2.53,,-0.3,0.38,,,,,2.61,4.89,0.7,3.31,0.27,0.342,키움 히어로즈,11244
6,이정후,22 CF,0.203,134,132,1155.1,313,304,7,2,99.4,2.42,-0.24,1.57,0.64,,,,,,1.97,2.0,0.0,1.97,0.203,0.203,키움 히어로즈,12906
7,김웅빈,22 1B,0.164,11,9,77.2,79,70,8,1,98.7,9.04,2.46,,0.06,,-0.19,,,,2.33,7.45,-0.74,1.59,0.24,0.164,키움 히어로즈,12503
8,김휘집,22 2B,0.124,6,0,10.0,10,1,9,0,100.0,9.0,0.87,,0.01,0.3,,,,,1.18,1.52,0.02,1.2,0.122,0.124,키움 히어로즈,14785
9,전병우,22 3B,0.103,14,3,36.1,15,3,11,1,93.3,3.47,1.23,,0.03,-0.26,,,,,1.0,1.25,0.0,1.0,0.103,0.103,키움 히어로즈,11422
10,예진원,22 CF,0.09,3,0,4.0,2,2,0,0,100.0,4.5,0.77,0.1,0.01,,,,,,0.87,6.29,0.0,0.87,0.09,0.09,키움 히어로즈,13093
11,박동원,22 C,0.084,7,6,48.0,42,38,3,1,97.6,7.69,-0.08,,-0.34,,0.09,0.0,0.85,,0.27,0.31,0.55,0.82,0.027,0.084,키움 히어로즈,10387
12,박주홍,22 RF,0.072,3,1,18.0,3,3,0,0,100.0,1.5,0.55,0.18,0.03,,,,,,0.76,5.22,-0.06,0.7,0.078,0.072,키움 히어로즈,14580
13,김혜성,22 SS,0.06,3,0,5.2,2,2,0,0,100.0,3.18,0.53,,0.01,,,,,,0.54,0.6,0.04,0.58,0.056,0.06,키움 히어로즈,12905
14,이재홍,22 3B,0.05,1,1,5.0,1,0,1,0,100.0,1.8,0.48,,0.0,,,,,,0.48,17.4,0.0,0.48,0.05,0.05,키움 히어로즈,14854
15,임지열,22 LF,0.044,22,18,155.0,41,39,2,0,100.0,2.38,0.8,0.19,0.23,,,,,,1.22,4.4,-0.8,0.42,0.126,0.044,키움 히어로즈,11225
16,이용규,22 CF,0.043,2,1,16.0,6,6,0,0,100.0,3.38,0.27,0.13,0.02,,,,,,0.42,0.7,0.0,0.42,0.043,0.043,키움 히어로즈,10035
17,예진원,22 LF,0.025,10,1,21.0,6,6,0,0,100.0,2.57,0.19,0.08,0.03,,,,,,0.3,2.19,-0.06,0.24,0.031,0.025,키움 히어로즈,13093
18,이병규,22 1B,0.02,6,5,35.0,37,32,4,1,97.3,9.26,0.51,,0.03,,,,,,0.53,3.21,-0.34,0.19,0.055,0.02,키움 히어로즈,12859
19,이재홍,22 2B,0.018,2,1,6.0,4,2,2,0,100.0,6.0,0.16,,0.01,,,,,,0.17,6.09,0.01,0.18,0.017,0.018,키움 히어로즈,14854
20,이병규,22 CF,0.018,1,0,1.0,1,1,0,0,100.0,9.0,0.16,0.02,0.0,,,,,,0.17,1.04,0.0,0.17,0.018,0.018,키움 히어로즈,12859
21,김휘집,22 3B,0.003,5,0,10.0,6,2,3,1,83.3,4.5,-0.56,,0.01,0.58,,,,,0.02,0.03,0.0,0.02,0.003,0.003,키움 히어로즈,14785
22,박준태,22 RF,0.001,25,7,102.2,19,19,0,0,100.0,1.67,-0.06,0.3,0.18,,,,,,0.42,1.16,-0.41,0.01,0.043,0.001,키움 히어로즈,11260
23,강민국,22 2B,-0.002,1,0,2.0,1,1,0,0,100.0,4.5,-0.03,,0.0,,,,,,-0.03,-1.22,0.01,-0.02,-0.003,-0.002,키움 히어로즈,11243
24,이용규,22 RF,-0.003,4,0,7.0,0,0,0,0,0.0,0.0,-0.01,,0.01,,,,,,0.01,0.01,-0.04,-0.03,0.001,-0.003,키움 히어로즈,10035
25,김재현,22 C,-0.01,56,31,217.1,171,149,18,4,97.7,6.92,0.65,,-0.79,,0.09,0.06,-3.02,,-2.11,-5.43,2.02,-0.09,-0.218,-0.01,키움 히어로즈,10870
26,예진원,22 RF,-0.019,3,0,5.0,0,0,0,0,0.0,0.0,-0.17,,0.01,,,,,,-0.16,-1.17,-0.02,-0.18,-0.017,-0.019,키움 히어로즈,13093
27,김주형,22 SS,-0.019,42,32,291.1,157,45,101,11,93.0,4.51,-2.36,,0.0,-0.24,,,,,-2.61,-6.83,2.42,-0.19,-0.269,-0.019,키움 히어로즈,14214
28,김주형,22 2B,-0.026,7,2,19.0,7,5,2,0,100.0,3.32,-0.33,,0.02,,,,,,-0.3,-0.8,0.05,-0.25,-0.031,-0.026,키움 히어로즈,14214
29,김태진,22 CF,-0.03,2,1,12.0,1,1,0,0,100.0,0.75,0.08,-0.39,0.02,,,,,,-0.29,-0.55,0.0,-0.29,-0.03,-0.03,키움 히어로즈,11244
30,김시앙,22 C,-0.04,12,5,36.1,34,32,1,1,97.1,8.17,-0.07,,-0.37,,,-0.06,-0.27,,-0.7,-7.71,0.31,-0.38,-0.072,-0.04,키움 히어로즈,14851
31,신준우,22 2B,-0.041,12,0,16.0,11,7,4,0,100.0,6.19,-0.43,,0.02,0.0,,,,,-0.41,-0.78,0.01,-0.4,-0.042,-0.041,키움 히어로즈,14695
32,강민국,22 SS,-0.043,1,1,5.0,3,0,2,1,66.7,3.6,-0.47,,0.01,,,,,,-0.46,-21.95,0.04,-0.42,-0.047,-0.043,키움 히어로즈,11243
33,김태진,22 3B,-0.049,3,3,26.0,8,2,4,2,75.0,2.08,-1.08,,0.02,0.58,,,,,-0.47,-0.88,0.0,-0.47,-0.049,-0.049,키움 히어로즈,11244
34,박준태,22 LF,-0.05,17,3,62.2,11,11,0,0,100.0,1.58,-0.6,0.27,0.09,,,,,,-0.24,-0.66,-0.25,-0.49,-0.025,-0.05,키움 히어로즈,11260
35,이병규,22 LF,-0.061,6,2,18.0,3,3,0,0,100.0,1.5,-0.64,0.11,0.03,,,,,,-0.51,-3.06,-0.08,-0.59,-0.053,-0.061,키움 히어로즈,12859
36,박찬혁,22 1B,-0.083,7,7,44.0,45,39,4,2,95.6,8.8,-0.4,,0.03,,,,,,-0.37,-1.02,-0.44,-0.81,-0.038,-0.083,키움 히어로즈,15068
37,박주홍,22 LF,-0.088,10,8,59.0,15,15,0,0,100.0,2.29,-0.68,0.0,0.09,,,,,,-0.59,-4.06,-0.26,-0.85,-0.061,-0.088,키움 히어로즈,14580
38,김태진,22 LF,-0.094,10,8,64.0,13,13,0,0,100.0,1.83,-0.58,-0.06,0.1,,,,,,-0.55,-1.02,-0.37,-0.92,-0.056,-0.094,키움 히어로즈,11244
39,김준완,22 CF,-0.118,18,6,67.0,20,20,0,0,100.0,2.69,-1.12,-0.12,0.09,,,,,,-1.14,-1.48,0.0,-1.14,-0.118,-0.118,키움 히어로즈,11182
40,전병우,22 1B,-0.131,102,40,512.0,572,530,37,5,99.1,9.97,2.55,,0.39,,-0.05,,,,2.89,3.62,-4.16,-1.27,0.298,-0.131,키움 히어로즈,11422
41,박준태,22 CF,-0.153,12,4,41.0,13,13,0,0,100.0,2.85,-1.2,-0.34,0.06,,,,,,-1.49,-4.11,0.0,-1.49,-0.153,-0.153,키움 히어로즈,11260
42,이주형,22 1B,-0.155,11,11,75.0,67,65,2,0,100.0,8.04,-0.86,,0.06,,,,,,-0.8,-3.62,-0.7,-1.5,-0.083,-0.155,키움 히어로즈,14855
43,박찬혁,22 RF,-0.194,6,6,49.0,10,10,0,0,100.0,1.84,-1.51,-0.27,0.09,,,,,,-1.69,-4.67,-0.19,-1.88,-0.174,-0.194,키움 히어로즈,15068
44,박찬혁,22 LF,-0.24,14,9,74.0,16,15,0,1,93.8,1.82,-1.86,0.27,-0.37,,,,,,-1.96,-5.44,-0.36,-2.32,-0.202,-0.24,키움 히어로즈,15068
45,김태진,22 1B,-0.248,38,30,253.2,263,236,26,1,99.6,9.3,-0.2,,0.19,,0.2,,,,0.19,0.36,-2.6,-2.41,0.02,-0.248,키움 히어로즈,11244
46,김휘집,22 SS,-0.264,105,95,798.0,410,138,257,15,96.3,4.45,-7.72,,0.35,-2.85,,,,,-10.22,-13.14,7.66,-2.56,-1.053,-0.264,키움 히어로즈,14785
47,김준완,22 LF,-0.288,65,39,399.1,95,92,2,1,98.9,2.12,-1.5,0.54,0.12,,,,,,-0.85,-1.1,-1.95,-2.8,-0.087,-0.288,키움 히어로즈,11182
48,김준완,22 RF,-0.341,39,34,272.0,69,62,5,2,97.1,2.22,-2.17,0.83,-0.49,,,,,,-1.82,-2.36,-1.49,-3.31,-0.188,-0.341,키움 히어로즈,11182
49,이용규,22 LF,-0.441,60,56,442.1,93,89,2,2,97.8,1.85,-1.49,-0.12,-0.3,,,,,,-1.91,-3.19,-2.37,-4.28,-0.197,-0.441,키움 히어로즈,10035
50,김수환,22 1B,-0.446,44,42,297.0,305,275,27,3,99.0,9.15,-1.7,,0.22,,-0.01,,,,-1.49,-3.75,-2.84,-4.33,-0.153,-0.446,키움 히어로즈,13096
51,푸이그,22 RF,-1.043,96,96,842.2,164,150,8,6,96.3,1.69,-5.57,1.06,-1.41,,,,,,-5.92,-6.76,-4.2,-10.12,-0.61,-1.043,키움 히어로즈,15004
52,송성문,22 2B,,1,0,2.0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,11376
52,박승주,22 P,,26,0,25.0,2,0,2,0,100.0,0.72,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,12989
52,김주형,22 3B,,3,0,3.0,0,0,0,0,0.0,0.0,-0.72,,0.0,,,,,,-0.72,-1.88,,,-0.074,,키움 히어로즈,14214
52,애플러,22 P,,33,25,140.1,26,9,13,4,84.6,1.41,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,15005
52,하영민,22 P,,41,0,39.1,12,4,6,2,83.3,2.29,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,11222
52,박주성,22 P,,10,0,13.0,4,1,3,0,100.0,2.77,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,14130
52,이주형,22 LF,,1,0,1.0,0,0,0,0,0.0,0.0,,,0.0,,,,,,0.0,0.01,,,0.0,,키움 히어로즈,14855
52,안우진,22 P,,30,30,196.0,31,3,26,2,93.5,1.33,,,,,,,,,0.0,,,,0.0,,키움 히어로즈,13091
52,김성진,22 P,,23,0,21.2,4,2,2,0,100.0,1.66,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,14849
52,노운현,22 P,,5,0,4.0,1,1,0,0,100.0,2.25,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,15027
52,김태훈,22 P,,43,0,43.0,7,0,7,0,100.0,1.47,,,,,,,,,0.0,0.0,,,0.0,,키움 히어로즈,10871
52,송성문,22 1B,,1,0,2.0,3,2,1,0,100.0,13.5,0.48,,0.0,,,,,,0.49,0.49,,,0.05,,키움 히어로즈,11376
